id,shelf,shelf_name,division,book,book_name,section,page,path,formula,tabulated,num_n,num_k,wl_n_min,wl_n_max,wl_k_min,wl_k_max,wl_min,wl_max
2995,other,OTHER - miscellaneous materials,Mixed organic/inorganic compounds,H2O-C3H5(OH)3,H<sub>2</sub>O:C<sub>3</sub>H<sub>5</sub>(OH)<sub>3</sub> (Water:Glycerol),,Gupta-100,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/C3H8O3 - glycerol/Gupta.yml,5,f,0,0,0.4,0.71,0.4,0.71,0.4,0.71
2996,other,OTHER - miscellaneous materials,Mixed organic/inorganic compounds,D2O-C3H5(OH)3,D<sub>2</sub>O:C<sub>3</sub>H<sub>5</sub>(OH)<sub>3</sub> (Heavy water:Glycerol),,Sarkar-0,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/D2O/Sarkar.yml,5,f,0,0,0.48,0.71,0.48,0.71,0.48,0.71
2997,other,OTHER - miscellaneous materials,Mixed organic/inorganic compounds,D2O-C3H5(OH)3,D<sub>2</sub>O:C<sub>3</sub>H<sub>5</sub>(OH)<sub>3</sub> (Heavy water:Glycerol),,Sarkar-25,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/mixed organic-inorganic/D2O-C3H5(OH)3/Sarkar-25.yml,5,f,0,0,0.4,0.71,0.4,0.71,0.4,0.71
2998,other,OTHER - miscellaneous materials,Mixed organic/inorganic compounds,D2O-C3H5(OH)3,D<sub>2</sub>O:C<sub>3</sub>H<sub>5</sub>(OH)<sub>3</sub> (Heavy water:Glycerol),,Sarkar-50,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/mixed organic-inorganic/D2O-C3H5(OH)3/Sarkar-50.yml,5,f,0,0,0.4,0.71,0.4,0.71,0.4,0.71
2999,other,OTHER - miscellaneous materials,Mixed organic/inorganic compounds,D2O-C3H5(OH)3,D<sub>2</sub>O:C<sub>3</sub>H<sub>5</sub>(OH)<sub>3</sub> (Heavy water:Glycerol),,Sarkar-75,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/mixed organic-inorganic/D2O-C3H5(OH)3/Sarkar-75.yml,5,f,0,0,0.4,0.71,0.4,0.71,0.4,0.71
3000,other,OTHER - miscellaneous materials,Mixed organic/inorganic compounds,D2O-C3H5(OH)3,D<sub>2</sub>O:C<sub>3</sub>H<sub>5</sub>(OH)<sub>3</sub> (Heavy water:Glycerol),,Gupta-100,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/C3H8O3 - glycerol/Gupta.yml,5,f,0,0,0.4,0.71,0.4,0.71,0.4,0.71
3001,other,OTHER - miscellaneous materials,Mixed organic/inorganic compounds,Cu-C12H4N4,"Cu:C<sub>12</sub>H<sub>4</sub>N<sub>4</sub> (Copper:tetracyanoquinodimethane, Cu:TCNQ )",,Querry,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/mixed organic-inorganic/Cu-C12H4N4/Querry.yml,0,nk,612,612,0.21,55.5556,0.21,55.5556,0.21,55.5556
3002,other,OTHER - miscellaneous materials,Mixed organic/inorganic compounds,Li-C12H4N4,"Li:C<sub>12</sub>H<sub>4</sub>N<sub>4</sub> (Lithium:tetracyanoquinodimethane, Li:TCNQ )",,Querry,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/mixed organic-inorganic/Li-C12H4N4/Querry.yml,0,nk,609,609,0.21,55.5556,0.21,55.5556,0.21,55.5556
3003,other,OTHER - miscellaneous materials,Commercial plastics,CR-39,CR-39,,poly,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/commercial plastics/CR-39/poly.yml,0,n,1,0,0.58929,0.58929,0.58929,0.58929,0.58929,0.58929
3004,other,OTHER - miscellaneous materials,Commercial plastics,CR-39,CR-39,,mono,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/commercial plastics/CR-39/mono.yml,0,n,1,0,0.58929,0.58929,0.58929,0.58929,0.58929,0.58929
3005,other,OTHER - miscellaneous materials,Commercial plastics,EVASKY_S87,EVASKY S87,,Vogt,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/commercial plastics/EVASKY S87/Vogt.yml,0,nk,226,226,0.25,2.5,0.25,2.5,0.25,2.5
3006,other,OTHER - miscellaneous materials,Commercial plastics,EVASKY_S88,EVASKY S88,,Vogt,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/commercial plastics/EVASKY S88/Vogt.yml,0,nk,226,226,0.25,2.5,0.25,2.5,0.25,2.5
3007,other,OTHER - miscellaneous materials,Commercial plastics,Kapton,Kapton,,Cunningham,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/commercial plastics/Kapton/Cunningham.yml,0,nk,740,738,30.0,490.0,30.0,470.0,30.0,470.0
3008,other,OTHER - miscellaneous materials,Commercial plastics,Kapton,Kapton,,Sahin,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/commercial plastics/Kapton/Sahin.yml,0,nk,285,285,160.0,3000.0,160.0,3000.0,160.0,3000.0
3009,other,OTHER - miscellaneous materials,Commercial plastics,Kapton,Kapton,,Kumar,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/commercial plastics/Kapton/Kumar.yml,0,nk,25,30,0.41,0.65,0.49,0.78,0.49,0.65
3010,other,OTHER - miscellaneous materials,Commercial plastics,Kapton,Kapton,,French,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/commercial plastics/Kapton/French.yml,0,nk,141,202,0.19,1.59,0.48,2.49,0.48,1.59
3011,other,OTHER - miscellaneous materials,Commercial plastics,Kapton,Kapton,,Kawka,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/commercial plastics/Kapton/Kawka.yml,0,nk,354,317,1.44,4.97,1.82,4.98,1.82,4.97
3012,other,OTHER - miscellaneous materials,Commercial plastics,Kapton,Kapton,,Zhang,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/commercial plastics/Kapton/Zhang.yml,0,nk,3668,3668,1.667,20.0,1.667,20.0,1.667,20.0
3013,other,OTHER - miscellaneous materials,Commercial plastics,Kapton,Kapton,,Philipp,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/commercial plastics/Kapton/Philipp.yml,0,k,0,16,0.0,inf,0.18,0.33,0.18,0.33
3014,other,OTHER - miscellaneous materials,Commercial plastics,Kapton,Kapton,,Brannon,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/commercial plastics/Kapton/Brannon.yml,0,k,0,21,0.0,inf,0.19,0.39,0.19,0.39
3015,other,OTHER - miscellaneous materials,Commercial plastics,Kapton,Kapton,,Arakawa,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/commercial plastics/Kapton/Arakawa.yml,0,nk,220,114,0.02,1.49,0.02,0.43,0.02,0.43
3016,other,OTHER - miscellaneous materials,Commercial plastics,Kapton,Kapton,,Smith,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/commercial plastics/Kapton/Smith.yml,0,nk,60,59,28.5714,181.8182,28.5714,166.6667,28.5714,166.6667
3017,other,OTHER - miscellaneous materials,Commercial plastics,NAS-21,NAS-21,,Sultanova,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/commercial plastics/NAS-21/Sultanova.yml,2,f,0,0,0.4368,1.052,0.4368,1.052,0.4368,1.052
3018,other,OTHER - miscellaneous materials,Commercial plastics,Optorez1330,Optorez 1330,,Sultanova,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/commercial plastics/Optorez1330/Sultanova.yml,2,f,0,0,0.4368,1.052,0.4368,1.052,0.4368,1.052
3019,other,OTHER - miscellaneous materials,Commercial plastics,SurlynA1601,Surlyn A-1601,,Smith,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/commercial plastics/Surlyn A-1601/Smith.yml,0,nk,61,59,28.5714,200.0,29.4118,200.0,29.4118,200.0
3020,other,OTHER - miscellaneous materials,Commercial plastics,ZeonexE48R,Zeonex E48R,,Sultanova,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/commercial plastics/ZeonexE48R/Sultanova.yml,2,f,0,0,0.4368,1.052,0.4368,1.052,0.4368,1.052
3021,other,OTHER - miscellaneous materials,Liquid crystals,5CB,5CB (4-pentyl-4'-cyanobiphenyl),,Li-o,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/liquid crystals/5CB/Li-o.yml,5,f,0,0,0.45,0.656,0.45,0.656,0.45,0.656
3022,other,OTHER - miscellaneous materials,Liquid crystals,5CB,5CB (4-pentyl-4'-cyanobiphenyl),,Li-e,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/liquid crystals/5CB/Li-e.yml,5,f,0,0,0.45,0.656,0.45,0.656,0.45,0.656
3023,other,OTHER - miscellaneous materials,Liquid crystals,5CB,5CB (4-pentyl-4'-cyanobiphenyl),,Tkachenko-o,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/liquid crystals/5CB/Tkachenko-o.yml,5,f,0,0,0.532,1.7,0.532,1.7,0.532,1.7
3024,other,OTHER - miscellaneous materials,Liquid crystals,5CB,5CB (4-pentyl-4'-cyanobiphenyl),,Tkachenko-e,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/liquid crystals/5CB/Tkachenko-e.yml,5,f,0,0,0.532,1.7,0.532,1.7,0.532,1.7
3025,other,OTHER - miscellaneous materials,Liquid crystals,5CB,5CB (4-pentyl-4'-cyanobiphenyl),,Wu-25.1C-o,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/liquid crystals/5CB/Wu-25.1C-o.yml,6,f,0,0,0.4,0.8,0.4,0.8,0.4,0.8
3026,other,OTHER - miscellaneous materials,Liquid crystals,5CB,5CB (4-pentyl-4'-cyanobiphenyl),,Wu-25.1C-e,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/liquid crystals/5CB/Wu-25.1C-e.yml,6,f,0,0,0.4,0.8,0.4,0.8,0.4,0.8
3027,other,OTHER - miscellaneous materials,Liquid crystals,5CB,5CB (4-pentyl-4'-cyanobiphenyl),,Wu-27.2C-o,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/liquid crystals/5CB/Wu-27.2C-o.yml,6,f,0,0,0.4,0.8,0.4,0.8,0.4,0.8
3028,other,OTHER - miscellaneous materials,Liquid crystals,5CB,5CB (4-pentyl-4'-cyanobiphenyl),,Wu-27.2C-e,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/liquid crystals/5CB/Wu-27.2C-e.yml,6,f,0,0,0.4,0.8,0.4,0.8,0.4,0.8
3029,other,OTHER - miscellaneous materials,Liquid crystals,5CB,5CB (4-pentyl-4'-cyanobiphenyl),,Wu-29.9C-o,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/liquid crystals/5CB/Wu-29.9C-o.yml,6,f,0,0,0.4,0.8,0.4,0.8,0.4,0.8
3030,other,OTHER - miscellaneous materials,Liquid crystals,5CB,5CB (4-pentyl-4'-cyanobiphenyl),,Wu-29.9C-e,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/liquid crystals/5CB/Wu-29.9C-e.yml,6,f,0,0,0.4,0.8,0.4,0.8,0.4,0.8
3031,other,OTHER - miscellaneous materials,Liquid crystals,5CB,5CB (4-pentyl-4'-cyanobiphenyl),,Wu-32.6C-o,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/liquid crystals/5CB/Wu-32.6C-o.yml,6,f,0,0,0.4,0.8,0.4,0.8,0.4,0.8
3032,other,OTHER - miscellaneous materials,Liquid crystals,5CB,5CB (4-pentyl-4'-cyanobiphenyl),,Wu-32.6C-e,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/liquid crystals/5CB/Wu-32.6C-e.yml,6,f,0,0,0.4,0.8,0.4,0.8,0.4,0.8
3033,other,OTHER - miscellaneous materials,Liquid crystals,5CB,5CB (4-pentyl-4'-cyanobiphenyl),,Wu-34.8C-o,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/liquid crystals/5CB/Wu-34.8C-o.yml,6,f,0,0,0.4,0.8,0.4,0.8,0.4,0.8
3034,other,OTHER - miscellaneous materials,Liquid crystals,5CB,5CB (4-pentyl-4'-cyanobiphenyl),,Wu-34.8C-e,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/liquid crystals/5CB/Wu-34.8C-e.yml,6,f,0,0,0.4,0.8,0.4,0.8,0.4,0.8
3035,other,OTHER - miscellaneous materials,Liquid crystals,5PCH,5PCH (4-trans-pentylcyclohexylcyanobenzene),,Li-o,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/liquid crystals/5PCH/Li-o.yml,5,f,0,0,0.45,0.656,0.45,0.656,0.45,0.656
3036,other,OTHER - miscellaneous materials,Liquid crystals,5PCH,5PCH (4-trans-pentylcyclohexylcyanobenzene),,Li-e,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/liquid crystals/5PCH/Li-e.yml,5,f,0,0,0.45,0.656,0.45,0.656,0.45,0.656
3037,other,OTHER - miscellaneous materials,Liquid crystals,5PCH,5PCH (4-trans-pentylcyclohexylcyanobenzene),,Wu-25.0C-o,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/liquid crystals/5PCH/Wu-25.0C-o.yml,6,f,0,0,0.4,0.8,0.4,0.8,0.4,0.8
3038,other,OTHER - miscellaneous materials,Liquid crystals,5PCH,5PCH (4-trans-pentylcyclohexylcyanobenzene),,Wu-25.0C-e,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/liquid crystals/5PCH/Wu-25.0C-e.yml,6,f,0,0,0.4,0.8,0.4,0.8,0.4,0.8
3039,other,OTHER - miscellaneous materials,Liquid crystals,5PCH,5PCH (4-trans-pentylcyclohexylcyanobenzene),,Wu-30.4-o,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/liquid crystals/5PCH/Wu-30.4C-o.yml,6,f,0,0,0.4,0.8,0.4,0.8,0.4,0.8
3040,other,OTHER - miscellaneous materials,Liquid crystals,5PCH,5PCH (4-trans-pentylcyclohexylcyanobenzene),,Wu-30.4C-e,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/liquid crystals/5PCH/Wu-30.4C-e.yml,6,f,0,0,0.4,0.8,0.4,0.8,0.4,0.8
3041,other,OTHER - miscellaneous materials,Liquid crystals,5PCH,5PCH (4-trans-pentylcyclohexylcyanobenzene),,Wu-34.8C-o,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/liquid crystals/5PCH/Wu-34.8C-o.yml,6,f,0,0,0.4,0.8,0.4,0.8,0.4,0.8
3042,other,OTHER - miscellaneous materials,Liquid crystals,5PCH,5PCH (4-trans-pentylcyclohexylcyanobenzene),,Wu-34.8C-e,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/liquid crystals/5PCH/Wu-34.8C-e.yml,6,f,0,0,0.4,0.8,0.4,0.8,0.4,0.8
3043,other,OTHER - miscellaneous materials,Liquid crystals,5PCH,5PCH (4-trans-pentylcyclohexylcyanobenzene),,Wu-40.1C-o,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/liquid crystals/5PCH/Wu-40.1C-o.yml,6,f,0,0,0.4,0.8,0.4,0.8,0.4,0.8
3044,other,OTHER - miscellaneous materials,Liquid crystals,5PCH,5PCH (4-trans-pentylcyclohexylcyanobenzene),,Wu-40.1C-e,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/liquid crystals/5PCH/Wu-40.1C-e.yml,6,f,0,0,0.4,0.8,0.4,0.8,0.4,0.8
3045,other,OTHER - miscellaneous materials,Liquid crystals,5PCH,5PCH (4-trans-pentylcyclohexylcyanobenzene),,Wu-45.4C-o,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/liquid crystals/5PCH/Wu-45.4C-o.yml,6,f,0,0,0.4,0.8,0.4,0.8,0.4,0.8
3046,other,OTHER - miscellaneous materials,Liquid crystals,5PCH,5PCH (4-trans-pentylcyclohexylcyanobenzene),,Wu-45.4C-e,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/liquid crystals/5PCH/Wu-45.4C-e.yml,6,f,0,0,0.4,0.8,0.4,0.8,0.4,0.8
3047,other,OTHER - miscellaneous materials,Liquid crystals,5PCH,5PCH (4-trans-pentylcyclohexylcyanobenzene),,Wu-50.8C-o,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/liquid crystals/5PCH/Wu-50.8C-o.yml,6,f,0,0,0.4,0.8,0.4,0.8,0.4,0.8
3048,other,OTHER - miscellaneous materials,Liquid crystals,5PCH,5PCH (4-trans-pentylcyclohexylcyanobenzene),,Wu-50.8C-e,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/liquid crystals/5PCH/Wu-50.8C-e.yml,6,f,0,0,0.4,0.8,0.4,0.8,0.4,0.8
3049,other,OTHER - miscellaneous materials,Liquid crystals,5PCH,5PCH (4-trans-pentylcyclohexylcyanobenzene),,Wu-53.4C-o,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/liquid crystals/5PCH/Wu-53.4C-o.yml,6,f,0,0,0.4,0.8,0.4,0.8,0.4,0.8
3050,other,OTHER - miscellaneous materials,Liquid crystals,5PCH,5PCH (4-trans-pentylcyclohexylcyanobenzene),,Wu-53.4C-e,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/liquid crystals/5PCH/Wu-53.4C-e.yml,6,f,0,0,0.4,0.8,0.4,0.8,0.4,0.8
3051,other,OTHER - miscellaneous materials,Liquid crystals,E7,E7,,Li-o,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/liquid crystals/E7/Li-o.yml,5,f,0,0,0.45,0.656,0.45,0.656,0.45,0.656
3052,other,OTHER - miscellaneous materials,Liquid crystals,E7,E7,,Li-e,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/liquid crystals/E7/Li-e.yml,5,f,0,0,0.45,0.656,0.45,0.656,0.45,0.656
3053,other,OTHER - miscellaneous materials,Liquid crystals,E7,E7,,Tkachenko-o,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/liquid crystals/E7/Tkachenko-o.yml,5,f,0,0,0.532,1.7,0.532,1.7,0.532,1.7
3054,other,OTHER - miscellaneous materials,Liquid crystals,E7,E7,,Tkachenko-e,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/liquid crystals/E7/Tkachenko-e.yml,5,f,0,0,0.532,1.7,0.532,1.7,0.532,1.7
3055,other,OTHER - miscellaneous materials,Liquid crystals,E44,E44,,Li-o,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/liquid crystals/E44/Li-o.yml,5,f,0,0,0.45,0.656,0.45,0.656,0.45,0.656
3056,other,OTHER - miscellaneous materials,Liquid crystals,E44,E44,,Li-e,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/liquid crystals/E44/Li-e.yml,5,f,0,0,0.45,0.656,0.45,0.656,0.45,0.656
3057,other,OTHER - miscellaneous materials,Liquid crystals,MLC-6241-000,MLC-6241-000,,Li-o,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/liquid crystals/MLC-6241-000/Li-o.yml,5,f,0,0,0.45,0.656,0.45,0.656,0.45,0.656
3058,other,OTHER - miscellaneous materials,Liquid crystals,MLC-6241-000,MLC-6241-000,,Li-e,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/liquid crystals/MLC-6241-000/Li-e.yml,5,f,0,0,0.45,0.656,0.45,0.656,0.45,0.656
3059,other,OTHER - miscellaneous materials,Liquid crystals,MLC-6608,MLC-6608,,Li-o,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/liquid crystals/MLC-6608/Li-o.yml,5,f,0,0,0.45,0.656,0.45,0.656,0.45,0.656
3060,other,OTHER - miscellaneous materials,Liquid crystals,MLC-6608,MLC-6608,,Li-e,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/liquid crystals/MLC-6608/Li-e.yml,5,f,0,0,0.45,0.656,0.45,0.656,0.45,0.656
3061,other,OTHER - miscellaneous materials,Liquid crystals,MLC-9200-000,MLC-9200-000,,Li-o,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/liquid crystals/MLC-9200-000/Li-o.yml,5,f,0,0,0.45,0.656,0.45,0.656,0.45,0.656
3062,other,OTHER - miscellaneous materials,Liquid crystals,MLC-9200-000,MLC-9200-000,,Li-e,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/liquid crystals/MLC-9200-000/Li-e.yml,5,f,0,0,0.45,0.656,0.45,0.656,0.45,0.656
3063,other,OTHER - miscellaneous materials,Liquid crystals,MLC-9200-100,MLC-9200-100,,Li-o,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/liquid crystals/MLC-9200-100/Li-o.yml,5,f,0,0,0.45,0.656,0.45,0.656,0.45,0.656
3064,other,OTHER - miscellaneous materials,Liquid crystals,MLC-9200-100,MLC-9200-100,,Li-e,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/liquid crystals/MLC-9200-100/Li-e.yml,5,f,0,0,0.45,0.656,0.45,0.656,0.45,0.656
3065,other,OTHER - miscellaneous materials,Liquid crystals,TL-216,TL-216,,Li-o,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/liquid crystals/TL-216/Li-o.yml,5,f,0,0,0.45,0.656,0.45,0.656,0.45,0.656
3066,other,OTHER - miscellaneous materials,Liquid crystals,TL-216,TL-216,,Li-e,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/liquid crystals/TL-216/Li-e.yml,5,f,0,0,0.45,0.656,0.45,0.656,0.45,0.656
3067,other,OTHER - miscellaneous materials,Fuel,biodisel,Biodisel,,Wang-20C,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/fuel/biodisel/Wang-20C.yml,0,nk,45,74,0.3,2.5,0.3,2.5,0.3,2.5
3068,other,OTHER - miscellaneous materials,Fuel,biodisel,Biodisel,,Wang-40C,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/fuel/biodisel/Wang-40C.yml,0,nk,45,75,0.3,2.5,0.3,2.5,0.3,2.5
3069,other,OTHER - miscellaneous materials,Fuel,biodisel,Biodisel,,Wang-60C,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/fuel/biodisel/Wang-60C.yml,0,nk,45,73,0.3,2.5,0.3,2.5,0.3,2.5
3070,other,OTHER - miscellaneous materials,Index matching liquids,BK7_matching_liquid,BK matching liquid,,Cargille,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/index-matching liquids/cargille/BK7_matching_liquid.yml,5,f,0,0,0.31,1.55,0.31,1.55,0.31,1.55
3071,other,OTHER - miscellaneous materials,Index matching liquids,fused_silica_matching_liquid,Fused silica matching liquid,,Cargille-06350,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/index-matching liquids/cargille/fused_silica_matching_liquid-06350.yml,5,f,0,0,0.225,1.55,0.225,1.55,0.225,1.55
3072,other,OTHER - miscellaneous materials,Index matching liquids,fused_silica_matching_liquid,Fused silica matching liquid,,Cargille-50350,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/index-matching liquids/cargille/fused_silica_matching_liquid-50350.yml,5,f,0,0,0.225,1.55,0.225,1.55,0.225,1.55
3073,other,OTHER - miscellaneous materials,Index matching liquids,acrylic_matching_liquid,Acrylic matching liquid,,Cargille,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/index-matching liquids/cargille/acrylic_matching_liquid.yml,5,f,0,0,0.31,1.55,0.31,1.55,0.31,1.55
3074,other,OTHER - miscellaneous materials,Immersion oils,Leica_Type_F,Leica Type F,,Wang,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/immersion oils/Leica Type F/Wang.yml,0,k,0,351,0.0,inf,1.2,1.9,1.2,1.9
3075,other,OTHER - miscellaneous materials,Immersion oils,Olympus_IMMOIL-F30CC,Olympus IMMOIL-F30CC,,Wang,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/immersion oils/Olympus IMMOIL-F30CC/Wang.yml,0,k,0,351,0.0,inf,1.2,1.9,1.2,1.9
3076,other,OTHER - miscellaneous materials,Immersion oils,Sigma_Aldrich_M5904,Sigma Aldrich M5904,,Wang,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/immersion oils/Sigma Aldrich M5904/Wang.yml,0,k,0,351,0.0,inf,1.2,1.9,1.2,1.9
3077,other,OTHER - miscellaneous materials,Optical adhesives,Loctite-3526,Loctite 3526,,Iezzi,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/optical adhesives/Loctite-3526/Iezzi.yml,0,n,701,0,0.3,1.0,0.3,1.0,0.3,1.0
